idname,roottype,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
489,sum_root,3,3,3,3,3,4,4,4,5,8,8,10,10,10,2.42948991,2.57700545,2.61252576,3.30905152,5.4176351,7.090635425,8.38468959,9.405249906,10.66290113,13.56394568,16.17115591,21.36003413,24.31873837,24.26666024
489,Lateralroot,0,0,0,0,0,9,9,15,19,20,37,61,65,65,0,0,0,0,0,0.359794765,0.617516621,0.833782566,1.62532879,2.114973957,5.391911117,9.847584765,11.84768294,12.63177998
489,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.719872,2.3313913,2.7062523,3.9725826,4.7825465,6.1945367,7.0275383,8.0972395,8.853443,9.435666,9.797785,10.364584,10.396785,10.366645
489,sum_root,1,1,1,1,1,10,10,16,20,21,38,62,66,66,0.719872,2.3313913,2.7062523,3.9725826,4.7825465,6.554331465,7.645054921,8.931022066,10.47877179,11.55063996,15.18969612,20.21216877,22.24446794,22.99842498
492,Lateralroot,0,0,0,6,8,14,14,16,19,19,27,33,56,64,0,0,0,0.474691395,2.37918445,7.11578111,8.97037934,17.13847102,22.54914097,32.51585991,46.42189013,53.16725737,67.65746168,73.98818859
492,primaryroot,5,6,6,6,6,6,6,6,6,6,6,6,6,7,3.54495172,6.0657504,11.64698542,18.1801787,26.9210619,30.6918142,35.5412773,38.38591416,41.6673153,43.2654172,52.0344964,44.2302052,54.193112,55.0718916
492,sum_root,5,6,6,12,14,21,20,22,25,25,33,39,62,71,3.54495172,6.0657504,11.64698542,18.6548701,29.30024635,37.80759531,44.51165664,55.52438518,64.21645627,75.78127711,98.45638653,97.39746257,121.8505737,129.0600802
492,Lateralroot,0,0,0,7,11,13,16,17,18,20,22,36,54,75,0,0,0,0.742212335,2.111405659,6.02259248,9.017551303,18.64005199,26.84623868,43.05635748,64.15669339,84.08282271,84.19909102,126.3784959
492,primaryroot,1,2,2,3,3,3,3,3,3,3,3,3,3,8,0.28717458,1.36403444,2.81473918,7.4874977,9.9889125,8.9279761,11.6712139,11.24787725,12.50954899,13.6972096,14.44723154,14.39985716,18.08643692,19.27784609
492,sum_root,1,2,2,10,14,16,19,20,21,23,25,39,57,83,0.28717458,1.36403444,2.81473918,8.229710035,12.10031816,14.95056858,20.6887652,29.88792924,39.35578767,56.75356708,78.60392493,98.48267987,102.2855279,145.656342
492,Lateralroot,0,0,0,4,9,19,22,29,35,41,44,64,94,108,0,0,0,0.973518185,2.656775051,5.613591744,12.70517148,26.19410704,35.98256925,52.37073879,62.31004134,78.77297545,99.73279028,92.94318436
492,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5.1966687,5.2223737,5.7306054,7.9180137,12.4812803,17.2033986,19.1009741,20.981532,20.4759767,23.6896535,26.0963477,25.1711667,28.10182,32.11984885
492,sum_root,3,3,3,7,12,22,25,32,38,44,47,67,97,113,5.1966687,5.2223737,5.7306054,8.891531885,15.13805535,22.81699034,31.80614558,47.17563904,56.45854595,76.06039229,88.40638904,103.9441421,127.8346103,125.0630332
499,Lateralroot,0,1,1,2,3,5,5,5,10,15,15,15,17,17,0,0,0.057140566,0.077126984,0.14493079,0.281212805,0.637104143,0.747695978,1.124118837,1.320561829,1.168770242,1.384703665,1.276785205,1.515828205
499,primaryroot,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2.92447477,3.29760687,4.81983036,7.29865768,10.83040243,13.52085663,15.47293993,17.1372772,18.8808691,20.43543852,22.2752499,22.8540124,24.28780388,24.43190005
499,sum_root,4,7,7,8,9,11,11,11,16,21,18,20,23,23,2.92447477,3.29760687,4.876970926,7.375784664,10.97533322,13.80206944,16.11004407,17.88497318,20.00498794,21.75600035,23.44402014,24.23871606,25.56458909,25.94772826
499,Lateralroot,0,0,0,0,0,2,11,16,16,17,18,24,28,29,0,0,0,0,0,0.12411343,0.993123331,1.722953028,2.593019463,2.94677967,3.820065508,5.782514827,7.994067164,8.495089919
499,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8806354,3.822279,5.3549833,7.1081643,8.663458,9.255887,10.024946,10.597252,10.861314,11.415212,11.726595,12.252702,12.922932,13.688107
499,sum_root,1,1,1,1,1,3,12,17,17,18,19,25,29,30,0.8806354,3.822279,5.3549833,7.1081643,8.663458,9.38000043,11.01806933,12.32020503,13.45433346,14.36199167,15.54666051,18.03521683,20.91699916,22.18319692
499,Lateralroot,0,0,0,0,3,13,20,27,27,29,29,32,32,32,0,0,0,0,0.08028819,0.971417133,2.039110451,4.524357591,5.002112009,7.97768865,9.785559847,11.46872184,16.13032672,13.7583616
499,primaryroot,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1.58642625,3.3165561,5.0315585,6.854902,9.26265562,11.38745539,12.39759311,14.5031463,15.4468622,16.3199459,17.6784901,18.793087,20.13653135,21.8901446
499,sum_root,2,2,2,2,6,16,23,30,30,32,32,35,35,35,1.58642625,3.3165561,5.0315585,6.854902,9.34294381,12.35887252,14.43670356,19.02750389,20.44897421,24.29763455,27.46404995,30.26180884,36.26685807,35.6485062
500,Lateralroot,0,0,0,2,7,9,9,9,9,9,11,12,15,17,0,0,0,0.60699822,4.536243214,9.58671687,13.93250733,17.95200418,20.66157702,26.19059152,31.01959887,34.48549753,35.50156455,36.28143162
500,primaryroot,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4.0288765,6.8074601,9.2729282,10.8155078,11.24148306,13.04331487,13.97603142,15.22167362,16.45283058,16.97322964,17.15129117,17.53038323,18.41076056,18.9977613
500,sum_root,2,3,3,5,10,12,12,12,12,12,14,15,18,20,4.0288765,6.8074601,9.2729282,11.42250602,15.77772627,22.63003174,27.90853875,33.1736778,37.1144076,43.16382116,48.17089004,52.01588076,53.91232511,55.27919292
500,Lateralroot,0,0,3,4,6,9,12,14,15,15,20,22,22,22,0,0,1.01210563,2.44048019,3.40501072,5.128642778,7.959902341,11.76249256,15.51241764,20.96852213,26.77650493,30.06939272,37.1675601,37.1675601
500,primaryroot,2,2,4,5,5,6,6,6,6,6,6,6,6,6,5.1241417,7.0327997,10.1237837,14.49316576,18.32548412,22.33067322,25.6905684,27.557713,30.584676,32.8939496,38.1541643,41.5448274,40.50554234,40.50554234
500,sum_root,2,2,7,9,11,15,18,18,19,19,25,28,25,25,5.1241417,7.0327997,11.13588933,16.93364595,21.73049484,27.459316,33.65047074,39.32020556,46.09709364,53.86247173,64.93066923,71.61422012,77.67310244,77.67310244
500,Lateralroot,0,0,5,10,17,17,19,28,28,36,46,46,51,51,0,0,1.480557726,11.20469316,22.31531174,31.79970077,42.37949312,55.28372279,59.24767437,72.10463659,80.34254944,79.25532369,92.50356596,92.50356596
500,primaryroot,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.5640085,10.1827366,10.6612257,11.4546886,12.703026,13.4940584,14.0728054,15.541093,15.286537,16.8627924,18.1738498,17.811865,18.2083805,18.2083805
500,sum_root,2,2,7,12,19,19,21,30,29,38,48,45,53,53,6.5640085,10.1827366,12.14178343,22.65938176,35.01833774,45.29375917,56.45229852,70.82481579,74.53421137,88.96742899,98.51639924,97.06718869,110.7119465,110.7119465
505,Lateralroot,0,0,1,7,9,22,33,32,46,46,46,46,67,67,0,0,0.01219628,0.463486491,0.6198043,1.532653031,2.755682774,2.820007693,4.667304177,14.8,20.12827261,26.4,29.25034645,29.25034645
505,primaryroot,1,2,3,3,3,3,3,3,3,3,4,4,5,5,0.003091197,0.17914715,0.56308652,1.01178066,1.32261286,1.641103145,1.85005903,2.01181973,1.912111055,5.34,9.13909783,9.84,10.69715966,10.69715966
505,sum_root,1,2,4,10,12,25,36,35,49,0,45,0,72,0,0.003091197,0.17914715,0.5752828,1.475267151,1.94241716,3.173756176,4.605741804,4.831827423,6.579415232,17.92339284,29.26737044,34.60743828,39.94750611,0
506,Lateralroot,0,0,1,2,7,8,21,23,24,49,66,69,79,87,0,0,0.33883694,0.58747496,1.234078801,2.76734847,8.315520214,14.75568004,30.75307163,51.13410739,67.63919063,73.41263182,80.5,93.54742262
506,primaryroot,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.91194644,9.5199364,10.6045327,13.2748715,17.0090929,19.76000586,20.13612583,21.4295984,24.5703316,27.8943195,29.80070596,31.2290525,33.3,28.268221
506,sum_root,5,5,6,7,12,15,26,28,29,54,73,74,0,92,6.91194644,9.5199364,10.94336964,13.86234646,18.2431717,22.52735433,28.45164604,36.18527844,55.32340323,79.02842689,97.43989659,104.6416843,113.228664,121.8156436
506,Lateralroot,0,0,0,2,6,12,12,15,17,32,59,65,68,108,0,0,0,0.452066264,1.18674619,3.289946172,5.79377209,8.448015837,10.90921447,22.3347244,44.7219956,59.99388256,61.23918432,85.88760403
506,primaryroot,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4.42043964,6.986343,9.9635714,14.6233083,19.2086326,23.0641891,26.8020983,32.7348636,41.7621341,41.9815934,44.0851854,48.0662757,48.7116599,48.5876214
506,sum_root,4,5,5,7,11,17,17,20,22,37,64,70,73,113,4.42043964,6.986343,9.9635714,15.07537456,20.39537879,26.35413527,32.59587039,41.18287944,52.67134857,64.3163178,88.807181,108.0601583,109.9508442,134.4752254
507,Lateralroot,0,1,2,2,8,8,19,25,31,32,44,53,53,53,0,0.57215136,0.64763266,0.40357434,3.617120131,1.956600534,3.959650961,8.511021846,12.70156776,14.31576772,26.32271565,44.51297814,43.59830118,70.70238126
507,primaryroot,1,3,3,3,3,5,5,5,5,5,5,5,5,5,1.1471851,3.69659807,4.7449323,6.7666712,12.2443014,21.28969666,23.0963003,27.2298136,32.8820514,35.1461564,42.418118,45.6221308,45.5626011,45.441987
507,sum_root,1,4,5,5,11,13,24,30,36,37,49,58,58,57,1.1471851,4.26874943,5.39256496,7.17024554,15.86142153,23.24629719,27.05595126,35.74083545,45.58361916,49.46192412,68.74083365,90.13510894,89.16090228,116.1443683
507,Lateralroot,0,0,0,1,1,5,5,10,10,10,10,10,12,19,0,0,0,0.040618815,0.6638531,2.454225383,4.00953551,5.68821653,4.824685434,5.26019219,5.241653376,5.090808812,4.927746175,6.389754024
507,primaryroot,2,2,2,3,3,3,3,3,3,3,3,3,3,3,0.28589887,0.92480638,1.75452928,3.19235415,5.444799,7.935512,9.6206353,12.0500459,12.6738618,13.7160581,14.7013841,16.062707,18.425833,19.442794
507,sum_root,2,2,2,4,4,8,8,13,13,13,13,13,15,22,0.28589887,0.92480638,1.75452928,3.232972965,6.1086521,10.38973738,13.63017081,17.73826243,17.49854723,18.97625029,19.94303748,21.15351581,23.35357918,25.83254802
601,Lateralroot,0,0,1,2,6,9,12,14,20,23,23,24,29,29,0,0,0.1145127,0.104922734,1.27474282,3.23328679,4.896158484,6.22840929,7.621961408,9.26743424,11.31791092,12.98713326,15.9012525,15.9012525
601,primaryroot,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2.26414555,4.6749516,7.73366154,11.30911902,15.95535124,20.4807977,25.79106409,28.12248159,31.08708339,33.08490061,35.60088278,36.83692866,39.04437616,39.04437616
601,sum_root,3,5,6,7,11,14,18,19,25,28,28,29,34,0,2.26414555,4.6749516,7.84817424,11.41404175,17.23009406,23.71408449,30.68722257,34.35089088,38.7090448,42.35233485,46.9187937,49.82406192,54.94562866,0
618,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.428531235,1.073110795,1.67629677,2.08990747,3.15311685,4.8660471,6.2272418,7.9675855,8.7118032,9.33795333,9.6150309,11.1691991,11.18840904,12.6379639
618,sum_root,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.428531235,1.073110795,1.67629677,2.08990747,3.15311685,4.8660471,6.2272418,7.9675855,8.7118032,9.33795333,9.6150309,11.1691991,11.18840904,12.6379639
618,Lateralroot,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.23711586,0.53493315,0.916666,1.4885697,1.870757,2.7590818,2.7867239,2.8114529
618,primaryroot,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0.33201449,0.49963434,1.04738842,1.21133407,1.56272998,1.89029447,1.9520144,2.0151509,2.04828935,2.09631438,2.11873753,2.14231233,2.15182557,2.14646854
618,sum_root,2,3,3,3,3,3,4,4,4,4,4,4,4,4,0.33201449,0.49963434,1.04738842,1.21133407,1.56272998,1.89029447,2.18913026,2.55008405,2.96495535,3.58488408,3.98949453,4.90139413,4.93854947,4.95792144
622,Lateralroot,0,0,0,3,8,14,15,15,15,16,16,16,16,16,0,0,0,0.33317901,1.551668345,5.89433401,12.3562167,16.80905904,17.0517572,23.2653094,25.48034431,25.93135234,28.85280193,32.84733116
622,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.43961367,2.65381359,3.70364801,5.12846371,5.61733134,6.51944608,6.98066657,7.16298241,7.48314806,7.47710917,7.44163199,7.5188039,7.26161125,6.94940451
622,sum_root,3,3,3,6,11,17,18,18,18,19,19,19,19,18,1.43961367,2.65381359,3.70364801,5.46164272,7.168999685,12.41378009,19.33688327,23.97204145,24.53490526,30.74241857,32.9219763,33.45015624,36.11441318,39.79673567
622,Lateralroot,0,0,0,0,0,0,0,6,10,12,14,14,14,16,0,0,0,0,0,0,0,0.919654346,1.91985231,3.56018907,5.30696737,6.83060015,8.49029616,9.280691866
622,primaryroot,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.05130002,1.22254254,1.56122458,2.2140604,3.0371614,4.0204607,5.232522,6.55529195,8.0289192,8.7329194,9.93299394,10.5683677,10.82847762,11.41158013
622,sum_root,2,2,2,2,2,2,2,8,12,14,16,16,17,18,0.05130002,1.22254254,1.56122458,2.2140604,3.0371614,4.0204607,5.232522,7.474946296,9.94877151,12.29310847,15.23996131,17.39896785,19.31877378,20.692272
625,Lateralroot,0,0,0,0,2,9,14,26,26,26,31,41,44,44,0,0,0,0,0.177141972,1.078044764,1.623139062,9.241578205,13.7546087,13.73943133,26.32035408,28.94029711,30.43747175,30.43747175
625,primaryroot,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.30246419,1.81671914,1.82353732,2.80778441,5.38926997,6.23409087,7.4000915,8.94356986,8.82227504,9.60546777,10.4075506,11.0601429,10.80790052,10.80790052
625,sum_root,4,4,4,4,4,11,16,28,28,26,33,43,46,0,1.30246419,1.81671914,1.82353732,2.80778441,5.566411942,7.312135634,9.023230562,18.18514807,22.57688374,23.3448991,36.72790468,40.00044001,41.24537227,0
650,Lateralroot,0,0,0,1,4,10,10,16,25,25,25,35,35,35,0,0,0,0.23669718,1.00265625,3.66319892,4.959881005,10.42012607,20.78789227,15.56826641,21.24834699,29.63578549,29.63578549,29.63578549
650,primaryroot,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11.21710826,14.05909884,14.4074206,15.13317683,18.33607193,23.61030498,28.34654588,34.2485586,39.58421501,35.11306836,43.20966652,45.4851045,45.4851045,45.4851045
650,sum_root,5,5,5,6,9,15,15,21,30,25,30,40,0,0,11.21710826,14.05909884,14.4074206,15.36987401,19.33872818,27.2735039,33.30642689,44.66868467,60.37210728,50.68133477,64.45801351,75.12088999,0,0
650,Lateralroot,0,2,3,4,10,13,16,23,26,28,32,33,38,48,0,0.7969346,0.80263182,1.157664378,4.273141416,9.21504504,20.78688493,27.57687855,31.59231569,41.66466343,46.34669925,51.47133305,60.26644382,74.28761514
650,primaryroot,2,3,3,4,4,4,4,4,4,4,4,4,4,4,1.072501,11.22558557,20.3201534,26.95959214,32.13130054,34.44201174,37.4371523,39.36031517,38.56203014,40.71517385,42.926366,40.40771886,42.59719425,43.45415254
650,sum_root,2,5,6,8,14,17,20,27,30,32,36,37,42,52,1.072501,12.02252017,21.12278522,28.11725652,36.40444196,43.65705678,58.22403723,66.93719372,70.15434583,82.37983728,89.27306525,91.87905191,102.8636381,117.7417677
650,Lateralroot,2,2,2,4,4,10,13,23,33,43,43,48,48,48,0.35742123,0.271250676,0.216127932,0.636802836,0.3592934,2.604495624,6.038751504,11.34504682,18.90821185,27.93604109,29.6393734,40.06559168,40.06559168,40.06559168
650,primaryroot,4,4,4,4,4,4,4,4,5,5,5,5,5,5,11.1184693,11.9280412,14.133998,14.3568152,18.2752456,23.6748839,32.1132365,38.3471292,45.2169086,45.18259756,50.53836955,50.93811226,50.93811226,50.93811226
650,sum_root,6,6,6,8,8,14,17,27,38,48,48,53,0,0,11.47589053,12.19929188,14.35012593,14.99361804,18.634539,26.27937952,38.151988,49.69217602,64.12512045,73.11863865,80.17774295,91.00370394,0,0
650,Lateralroot,0,1,4,4,10,20,27,34,41,47,52,54,54,54,0,0.043279465,1.77611028,1.05245291,3.732003304,14.18849963,22.23498069,29.96669605,39.36091447,54.35503682,99.9418625,101.1120367,101.1120367,101.1120367
650,primaryroot,0,5,5,5,5,7,7,7,7,7,7,7,7,7,0,7.64105865,20.72320603,24.1083764,28.57859206,39.30140374,40.44584993,40.94324992,43.08317552,45.19665124,52.64412354,53.49879783,53.49879783,53.49879783
650,sum_root,0,6,9,9,15,27,34,41,48,54,59,61,0,0,0,7.684338115,22.49931631,25.16082931,32.31059536,53.48990337,62.68083062,70.90994597,82.44408999,99.55168806,152.585986,154.6108345,0,0
653,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,primaryroot,0,0,1,2,2,3,3,4,4,4,4,4,4,4,0,0,0.43787056,0.48725335,0.69635249,0.98907836,0.91281654,1.11351179,1.12,1.084998135,1.19018707,1.29112599,1.37652994,1.39480467
653,sum_root,0,0,1,2,2,3,3,4,4,4,4,4,4,4,0,0,0.43787056,0.48725335,0.69635249,0.98907836,0.91281654,1.11351179,1.099254963,1.084998135,1.19018707,1.29112599,1.37652994,1.39480467
659,Lateralroot,0,0,0,0,0,2,3,11,12,12,12,15,15,15,0,0,0,0,0,0.68483685,3.62374528,12.97665734,16.68164044,16.7,16.73511835,17.62251399,17.91911714,17.21365231
659,primaryroot,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1.0773486,1.8386432,1.8734943,2.3686452,3.154016,4.4295387,4.531853,4.531853,4.531853,4.551578,4.551578,4.551578
659,sum_root,0,0,1,1,1,3,4,12,13,13,13,16,16,16,0,0,1.0773486,1.8386432,1.8734943,3.05348205,6.77776128,17.40619604,21.21349344,20.78646904,20.98875185,22.17409199,22.41696414,21.71434561
673,Lateralroot,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0.090074275,0.090074275,0.090074275,0.090074275,0.090573078,0.095891167,0.10707079
673,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.528134,0.528134,3.2425916,3.7867908,4.2555747,4.2555747,4.2555747,4.3360124,4.4628096,4.4628096,4.4628096,4.5520806,4.5520806,4.6366596
673,sum_root,1,1,1,1,1,1,1,3,3,3,3,3,3,3,0.528134,0.528134,3.2425916,3.7867908,4.2555747,4.5499015,4.624831,4.435381624,4.552883875,4.336015169,4.437672126,4.642653678,4.563144167,4.74373039
677,Lateralroot,0,0,2,5,7,10,13,22,23,26,26,26,26,26,0,0,0.148100708,0.98049434,2.23538656,2.649448532,5.142914131,6.303011299,6.751792651,8.17692346,8.390304415,9.322361629,10.44773648,9.561297268
677,primaryroot,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1.96587096,4.02347027,4.9867486,5.561311505,5.84564226,6.08271877,6.842639316,7.57473069,6.94259783,6.998668645,7.86645736,7.94504792,7.92798806,13.0893713
677,sum_root,4,4,7,10,12,15,18,27,21,25,31,31,22,26,1.96587096,4.02347027,5.134849308,6.541805845,8.08102882,8.732167302,11.98555345,13.87774199,13.69439048,15.17559211,16.25676178,17.26740955,18.37572454,22.65066857
679,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6246818,1.3767668,1.4108939,1.3994278,1.376939,1.4044222,1.4093271,1.4058144,1.353744,1.3672317,1.4231697,1.3488934,1.4044222,1.4231697
679,sum_root,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6246818,1.3767668,1.4108939,1.3994278,1.376939,1.4044222,1.4093271,1.4058144,1.353744,1.3672317,1.4231697,1.3488934,1.4044222,1.4231697
684,Lateralroot,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.07603453,0.15356454,0.26283234,0.2499711,0.25835353,0.25659272,0.2620124,0.3150774,0.3150774
684,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.04124286,0.21876405,0.66724604,0.70531714,1.0186344,1.1051264,1.2282171,1.2810858,1.6322334,1.6759322,1.6881627,1.7619715,1.7619715
684,sum_root,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0.04124286,0.21876405,0.66724604,0.70531714,1.09466893,1.25869094,1.49104944,1.5310569,1.89058693,1.93252492,1.9501751,2.0770489,0
688,Lateralroot,0,0,0,1,5,8,8,8,9,11,14,17,21,21,0,0,0,0.05055692,1.179877665,1.928474593,1.77992337,2.2640743,2.09099579,3.465893888,4.134991255,7.404041794,9.719434453,11.72486132
688,primaryroot,3,4,5,5,5,5,5,5,5,5,5,5,5,5,4.0605239,9.6718204,14.52566367,15.35707227,16.76824331,20.0993222,21.7168188,23.16056611,23.98889735,24.24938373,24.6542629,25.4389829,27.5038856,27.230023
688,sum_root,3,4,5,6,10,13,12,13,14,16,19,22,26,26,4.0605239,9.6718204,14.52566367,15.40762919,17.94812098,22.02779679,23.49674217,25.42464041,26.07989314,27.71527762,28.78925416,32.84302469,37.22332005,38.95488432
688,Lateralroot,0,0,0,0,3,12,16,21,21,22,22,22,27,27,0,0,0,0,1.11770496,4.594535865,7.19560497,10.99603858,14.64270561,16.58812102,13.63830017,14.42700142,16.97001905,17.3799507
688,primaryroot,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6.547757,11.9587632,14.99849862,18.15428854,19.4006022,22.6330951,25.0030966,28.41667327,28.71611383,28.90188787,33.19267086,36.26453753,38.0011818,37.13781365
688,sum_root,4,5,5,6,9,18,22,27,27,28,27,28,33,33,6.547757,11.9587632,14.99849862,18.15428854,20.51830716,27.22763097,32.19870157,39.41271185,43.35881944,45.49000889,46.83097103,50.69153895,54.97120085,54.51776435
701,Lateralroot,0,0,0,0,6,12,12,18,27,52,66,79,79,79,0,0,0,0,0.818432952,1.385724707,1.450274348,2.792847959,7.009560422,17.68181462,23.7,32.87051779,32.6,32.87051779
701,primaryroot,0,0,1,2,2,3,3,3,3,3,3,3,3,3,0,0,0.06829149,1.2591891,3.0336254,4.45164308,5.50866564,6.8819957,7.70204902,7.8156834,8.34,9.4877988,9.44,9.4877988
701,sum_root,0,0,1,2,8,15,14,20,30,55,68.5,82,82,82,0,0,0.06829149,1.2591891,3.852058352,5.837367787,6.958939988,9.674843659,14.71160944,25.49749802,33.9279073,42.35831659,42.35831659,42.35831659
701,Lateralroot,0,0,0,6,23,29,34,44,49,67,73,78,84,104,0,0,0,1.230227425,4.359850751,7.153191621,9.702606987,15.68220195,21.74263136,26.81478244,28.8,39.17952858,42.14311715,54.86994862
701,primaryroot,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.44903204,0.91667396,2.0443802,3.2271292,3.8879433,4.9797792,5.7653966,7.444812,7.677088,7.98,8.6870365,9.029886,9.16235
701,sum_root,0,1,1,7,24,30,35,45,50,68,73.5,79,85,105,0,0.44903204,0.91667396,3.274607625,7.586979951,11.04113492,14.68238619,21.44759855,29.18744336,34.49187044,41.17921776,47.86656508,51.17300315,64.03229862
703,Lateralroot,0,0,0,0,0,1,2,3,6,9,13,17,17,19,0,0,0,0,0,0.14636564,0.24134677,0.87809353,1.142658652,2.060829935,2.81523601,3.421210108,3.533886064,5.344396682
703,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.589184,0.85623926,1.32462395,1.5123289,1.8184065,2.5161984,3.557305,4.3220406,5.807834,6.899316,8.25787,7.3408785,7.8240056,7.949487
703,sum_root,1,1,2,1,1,2,3,4,7,10,14,18,16,20,0.589184,0.85623926,1.32462395,1.5123289,1.8184065,2.66256404,3.79865177,5.20013413,6.950492652,8.960145935,11.07310601,10.76208861,11.35789166,13.29388368
323,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,primaryroot,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.068018645,0.09842363,1.12675215,2.5690224,3.3975292,3.4529492,3.40962826,3.34543205,3.46809775,3.5182434,3.5222019,3.5459199,3.74026415,4.2214089
323,sum_root,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.068018645,0.09842363,1.12675215,2.5690224,3.3975292,3.4529492,3.40962826,3.34543205,3.46809775,3.5182434,3.5222019,3.5459199,3.74026415,4.2214089
325,Lateralroot,0,0,0,1,16,22,23,39,51,53,56,74,74,95,0,0,0,0.10423814,3.854012261,12.32768674,13.93027259,23.66373357,36.96718703,47.34070452,56.36296003,74.86748216,62.57212783,88.93404584
325,primaryroot,3,4,5,5,5,5,5,5,5,5,5,5,5,6,5.8407011,9.5383044,10.00115111,10.86729427,12.76497856,13.38728335,15.89082492,17.26247148,16.94839178,16.60406339,18.60184565,19.5825716,25.021983,21.18382966
325,sum_root,3,4,5,6,21,27,28,44,56,58,61,78,77,101,5.8407011,9.5383044,10.00115111,10.97153241,16.61899082,25.71497009,29.82109751,40.92620505,53.91557881,63.94476791,74.96480568,94.45005376,87.59411083,110.1178755
325,Lateralroot,0,0,5,10,14,18,20,24,26,36,51,57,63,63,0,0,0.39287106,0.627976493,1.99021145,5.356815848,10.47895847,13.12226731,15.67318492,16.58912941,14.41074303,16.3,17.60497051,17.60497051
325,primaryroot,1,2,3,3,3,3,3,3,3,3,3,3,3,3,0.2771512,1.06195802,2.7028156,6.9484631,8.37695428,9.5702711,10.045897,9.79885927,9.9640613,9.8322704,12.8370532,12.3,12.1353111,12.1353111
325,sum_root,1,2,8,13,17,21,23,27,29,39,54,0,66,0,0.2771512,1.06195802,3.09568666,7.576439593,10.36716573,14.92708695,20.52485547,22.92112658,25.63724622,26.42139981,27.24779623,28.49403892,29.74028161,0
325,Lateralroot,0,0,0,2,4,11,25,41,43,51,57,66,100,100,0,0,0,0.08518972,0.2962289,2.20721815,13.29428158,28.27125693,38.47560274,52.23722615,60.83995682,63.8529795,76.86665978,76.86665978
325,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.92221776,4.6700438,5.6337925,7.0446696,9.25467282,11.1531601,12.86329138,13.6043152,14.7673861,16.71754275,17.77532264,16.8987016,16.92208915,16.92208915
325,sum_root,3,3,3,5,8,14,29,44,46,55,61,69,103,103,3.92221776,4.6700438,5.6337925,7.12985932,9.55090172,13.36037825,26.15757296,41.87557213,53.24298884,68.9547689,78.61527946,80.7516811,93.78874893,93.78874893
9,Lateralroot,0,0,0,2,4,6,10,17,19,19,22,28,33,40,0,0,0,0.58116859,1.32749745,1.397407768,3.815390163,10.5438901,33.9976918,34.70283706,45.69112796,57.81542435,60.91971849,70.06073169
9,primaryroot,0,0,1,2,2,3,3,3,3,3,3,3,3,3,0,0,0.40774342,4.7509428,5.87695448,7.764491,14.681024,25.121783,29.8,34.484733,37.057597,38.858257,40.531094,40.9521206
